,Time(ms),T1CA(v),T1CB(v),T1CC(v),T1CD(v),T1Therm(c),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T2Therm(c)
3642,4115096,34.50438562163177,34.49619238905825,35.087759413245045,35.247172147212915,29.72027091,35.25857523268034,36.237525660363545,34.53027562309556,33.56341326304167,28.83189165
3643,4116225,34.54638438454,34.51244557350892,35.10818650673796,35.26790106016814,29.72103563,35.28491824481113,36.0758590278186,34.539112783603024,33.54603540167059,28.83196497
3644,4117354,34.558954296333205,34.53680177519932,35.13512472188534,35.26528366116942,29.72088269,35.293465588994295,35.84792931904864,34.532344456696876,33.53572678299534,28.83068192
3645,4118483,34.5646101719291,34.55166374081198,35.15477523241445,35.29079477935628,29.72153272,35.287141337914136,36.071875225976925,34.53074369253354,33.53248776499753,28.83203829
3646,4119612,34.58516310929884,34.55973227963526,35.136251096243406,35.29590061716456,29.72084445,35.28717885646896,36.25952445084587,34.537277865740165,33.4949786263701,28.83302813
3647,4120741,34.56728918038302,34.55769186463116,35.140328814924466,35.30310637040992,29.72202981,35.27771586958069,35.57280511944138,34.52684017903045,33.53585350850055,28.83306479
3648,4121870,34.57010370422158,34.56509971448286,35.14725422384649,35.29635279922915,29.72290932,35.2757074396015,36.07842158666536,34.53082793075471,33.524242373580265,28.83236823
3649,4122999,34.58895169295784,34.572739188568136,35.16874286676362,35.3075493364178,29.72267988,35.27804285090977,35.9246077489755,34.5311556031574,33.53262863077805,28.83332142
3650,4124128,34.60264459391552,34.58916623853764,35.16488528960917,35.303849328952,29.7227946,35.26680509390274,35.849730785663034,34.547041646680505,33.550330644536054,28.83475129
3651,4125257,34.617393070293026,34.59737386977599,35.156872335477274,35.30987595893903,29.72355941,35.28639405378733,36.31259321923082,34.55543857919597,33.53852226172487,28.83475129
3652,4126386,34.629096921836265,34.590000793028054,35.16311198215499,35.31221859880859,29.72482141,35.281452527673935,35.97003915030672,34.545918232437145,33.52488316073942,28.83449464
3653,4127515,34.63760756314888,34.60344825950442,35.168160429540784,35.313349670021914,29.72543331,35.284656564764184,35.79173975001431,34.538569756425865,33.554815796668514,28.83500794
3654,4128644,34.61689228247573,34.600979074449626,35.17124109467087,35.32081375434685,29.72459195,35.29372703158203,36.20144472860228,34.54897936372852,33.52243975696577,28.83610792
3655,4129773,34.620085492706345,34.599379216989014,35.180276769078816,35.32750284543304,29.72466843,35.30248927634822,36.01810889721122,34.55527938323562,33.50234391989308,28.83592459
