,Time(ms),BB Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T1Therm(c),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T2Therm(c)
1378,1557469,55,1.95640018,2.03742567,1.90425782,1.76018872,26.99426178,2.17483506,1.84838887,2.24560722,2.8115579,26.2004617
1379,1558598,55,1.95667398,2.03755156,1.90416695,1.76063286,26.99550438,2.17392082,1.84072917,2.24499904,2.81340094,26.20223976
1380,1559727,55,1.95625345,2.03705825,1.90390023,1.76060572,26.99533646,2.17324222,1.85275787,2.24503562,2.81246821,26.20375931
1381,1560856,55,1.955744,2.03695439,1.90386325,1.76013404,26.99735163,2.17478471,1.86139358,2.24600101,2.81128056,26.20479396
1382,1562033,55,1.95515628,2.0369898,1.90398166,1.76036457,27.02188519,2.17642751,1.84462373,2.24577795,2.81320188,26.17994425
1383,1563162,55,1.95543637,2.03780687,1.90481644,1.76086103,27.02366751,2.17680674,1.85861861,2.24646953,2.81480219,26.18091313
1384,1564291,55,1.95648791,2.03892843,1.90583453,1.76137755,27.02602176,2.17756716,1.86589161,2.24726694,2.81251895,26.18152677
1385,1565420,55,1.95723141,2.03984227,1.90715908,1.76197668,27.02716535,2.17790548,1.86953756,2.24831493,2.81376168,26.183174
1386,1566549,55,1.95752921,2.03983244,1.90713075,1.76236024,27.02871266,2.17893144,1.85829209,2.2489892,2.81416215,26.18472446
1387,1567678,55,1.95716808,2.04000907,1.90717285,1.76258644,27.02945272,2.17934765,1.86874448,2.24924569,2.81517552,26.18646887
1388,1568807,55,1.95705281,2.04073291,1.90770392,1.76260808,27.03093291,2.17992042,1.86974448,2.25005765,2.81355357,26.1889242
1389,1569936,55,1.95842378,2.04238869,1.90964098,1.7645471,27.03227863,2.18121035,1.86338021,2.25086253,2.81371447,26.18885958
1390,1571065,55,1.96023613,2.04415816,1.91200014,1.76603805,27.03355715,2.18162774,1.85895456,2.25026339,2.81279511,26.19024891
1391,1572194,55,1.9617798,2.04552952,1.91357135,1.767529,27.03567697,2.18084607,1.86239752,2.24976339,2.81591156,26.19137983
1392,1573323,55,1.96410592,2.04857554,1.91567205,1.76995819,27.03766239,2.18248572,1.86730703,2.25076575,2.81333799,26.19228461
1393,1574452,55,1.9646964,2.04852362,1.91560203,1.76991649,27.03887392,2.18234096,1.86340538,2.25027205,2.81241353,26.19425586
1394,1575581,55,1.96353471,2.0472333,1.91417087,1.76854631,27.03971531,2.18068399,1.83604349,2.24936371,2.81127859,26.19635659
1395,1576710,55,1.96145092,2.0447451,1.911497,1.76680555,27.04129721,2.17800422,1.85808635,2.24712532,2.81364681,26.19735855
1396,1577839,55,1.96061339,2.04283479,1.90992107,1.76632208,27.04267726,2.17855811,1.85900924,2.24758991,2.81241431,26.19758481
1397,1578968,55,1.95963778,2.04165187,1.90862761,1.76522058,27.04382176,2.17915921,1.85319335,2.24809581,2.81223493,26.19848985
1398,1580097,55,1.95924715,2.04153385,1.90787505,1.76451248,27.04425938,2.18027172,1.85412097,2.24886764,2.81398315,26.20055868
1399,1581226,55,1.95986713,2.04123251,1.90854657,1.76443459,27.04540397,2.18096055,1.85546479,2.24990737,2.81463815,26.20181947
1400,1582355,55,1.95975934,2.04136548,1.90881643,1.76481696,27.04813103,2.18150972,1.8723562,2.25001831,2.81297843,26.20317734
1401,1583484,55,1.95906225,2.04113731,1.90859535,1.76464545,27.04994928,2.18085276,1.86133536,2.25014538,2.81363815,26.20375931
1402,1584613,55,1.9588927,2.04114872,1.90820982,1.76486024,27.05062274,2.18075323,1.84652774,2.24978424,2.81436002,26.20547297
1403,1585742,55,1.95937539,2.04138476,1.90890652,1.76504474,27.05166665,2.1819515,1.86997501,2.25142862,2.81420739,26.2078012
1404,1586871,55,1.96126131,2.04351929,1.91169999,1.76672373,27.05247487,2.18400382,1.87746044,2.25261902,2.81370463,26.20786588
1405,1588000,55,1.96188169,2.0451381,1.91296513,1.7678803,27.05463029,2.1851415,1.85709854,2.25297936,2.8140457,26.20880371
1406,1589129,55,1.96254494,2.04533283,1.91297379,1.76793891,27.05668489,2.18556676,1.87064259,2.25364537,2.8151889,26.21103528
1407,1590258,55,1.96303983,2.04515383,1.91287347,1.76830083,27.05668489,2.18712459,1.88061504,2.25489045,2.8150756,26.21242609
1408,1591387,55,1.96264447,2.04502401,1.91308236,1.76792632,27.0582007,2.18711751,1.86659932,2.25402972,2.81359684,26.21359057
1409,1592516,55,1.96266375,2.04484266,1.91250132,1.76812735,27.06005351,2.18712459,1.85605881,2.25313672,2.81442493,26.2149492
1410,1593645,55,1.9621547,2.04391937,1.91203555,1.76808368,27.03813353,2.18707384,1.86579916,2.25264301,2.815242,26.21879914
1411,1594774,55,1.96224203,2.04453542,1.91285537,1.76850657,27.03937875,2.18874614,1.8776776,2.25446559,2.81481518,26.21976982
1412,1595903,55,1.96309884,2.0465964,1.91450762,1.76928155,27.04005187,2.18979295,1.8764034,2.25584403,2.81545994,26.22193785
1413,1597032,55,1.96352016,2.0465842,1.91455522,1.76973985,27.04075867,2.19092435,1.86616817,2.25645851,2.81590408,26.22358829
1414,1598161,55,1.96298397,2.04577106,1.91364176,1.76942317,27.04240797,2.19127368,1.87835934,2.25726889,2.81555829,26.22556252
1415,1599290,55,1.96277035,2.04553267,1.91317953,1.76927526,27.04375443,2.19270287,1.88126296,2.25821618,2.81578724,26.22669536
1416,1600419,55,1.96312519,2.04523723,1.91344507,1.76954631,27.04607728,2.19398493,1.87134873,2.25832829,2.81588992,26.227893
